id,name,descr,file_format_code,model,file_txt,module_id,module_name,template_typ_code,lang_code,is_active,cr_by,cr_dtimes
1163,प्रमाणीकरण इतिहास अनुरोध सफलता ईमेल,प्रमाणीकरण इतिहास अनुरोध सफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

आपका प्रमाणीकरण इतिहास का अनुरोध सफलतापूर्वक संसाधित किया गया है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_AUTH_HIST_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1164,प्रमाणीकरण इतिहास अनुरोध सफलता एसएमएस,प्रमाणीकरण इतिहास अनुरोध सफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

आपका प्रमाणीकरण इतिहास का अनुरोध सफलतापूर्वक संसाधित किया गया है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_AUTH_HIST_SUCCESS_SMS,hin,TRUE,superadmin,now()
1165,प्रमाणीकरण इतिहास अनुरोध सफलता ईमेल विषय,प्रमाणीकरण इतिहास अनुरोध सफलता ईमेल विषय,txt,velocity,प्रमाणीकरण इतिहास सफलता का अनुरोध करें,10006,निवासी सेवाएं,RS_AUTH_HIST_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1166,के ई-यूआईएन ईमेल सफल डाउनलोड,के ई-यूआईएन ईमेल सफल डाउनलोड,txt,velocity,"हाय $ fullName_eng,

बधाई हो आपका अनुरोध संसाधित कर रहा है। अपने ई-यूआईएन डाउनलोड करने के लिए अनुरोध सफल है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_DOW_UIN_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1167,ई-यूआईएन ईमेल विषय के सफल डाउनलोड,डाउनलोड ई-यूआईएन स्थिति ईमेल विषय,txt,velocity,डाउनलोड ई-यूआईएन सफल है,10006,निवासी सेवाएं,RS_DOW_UIN_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1168,ई-यूआईएन एसएमएस के सफल डाउनलोड,ई-यूआईएन एसएमएस के सफल डाउनलोड,txt,velocity,"हाय $ fullName_eng,

बधाई हो आपका अनुरोध संसाधित कर रहा है। अपने ई-यूआईएन डाउनलोड करने के लिए अनुरोध सफल है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_DOW_UIN_SUCCESS_SMS,hin,TRUE,superadmin,now()
1169,के प्रमाणीकरण प्रकार ईमेल सफल ताला लगा,के प्रमाणीकरण प्रकार ईमेल सफल ताला लगा,txt,velocity,"हाय $ fullName_eng,

आपके द्वारा अनुरोध किया प्राधि प्रकार (ओं) को सफलतापूर्वक बंद कर दिया गया है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_LOCK_AUTH_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1170,प्रमाणीकरण प्रकार ईमेल विषय के सफल ताला लगा,प्रमाणीकरण प्रकार ईमेल विषय के सफल ताला लगा,txt,velocity,सफलतापूर्वक बंद प्राधि प्रकार (ओं),10006,निवासी सेवाएं,RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1171,प्रमाणीकरण प्रकार एसएमएस के सफल ताला लगा,प्रमाणीकरण प्रकार एसएमएस के सफल ताला लगा,txt,velocity,"हाय $ fullName_eng,

आपके द्वारा अनुरोध किया प्राधि प्रकार (ओं) को सफलतापूर्वक बंद कर दिया गया है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_LOCK_AUTH_SUCCESS_SMS,hin,TRUE,superadmin,now()
1172,के प्रमाणीकरण प्रकार ईमेल सफल अनलॉक,के प्रमाणीकरण प्रकार ईमेल सफल अनलॉक,txt,velocity,"हाय $ fullName_eng,

आपके द्वारा अनुरोध किया प्राधि प्रकार (ओं) को सफलतापूर्वक अनलॉक किया गया है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UNLOCK_AUTH_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1173,प्रमाणीकरण प्रकार ईमेल विषय के सफल अनलॉक,प्रमाणीकरण प्रकार ईमेल विषय के सफल अनलॉक,txt,velocity,सफलतापूर्वक खुला प्राधि प्रकार (ओं),10006,निवासी सेवाएं,RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1174,प्रमाणीकरण प्रकार एसएमएस के सफल अनलॉक,प्रमाणीकरण प्रकार एसएमएस के सफल अनलॉक,txt,velocity,"हाय $ fullName_eng,

आपके द्वारा अनुरोध किया प्राधि प्रकार (ओं) को सफलतापूर्वक अनलॉक किया गया है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UNLOCK_AUTH_SUCCESS_SMS,hin,TRUE,superadmin,now()
1175,VID पीढ़ी सफलता ईमेल,VID पीढ़ी सफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

अपने यूआईएन के लिए आपका VID सफलतापूर्वक तैयार की गई है। आपका VID संख्या $ VID है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_GEN_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1176,VID पीढ़ी सफलता ईमेल विषय,VID पीढ़ी सफलता ईमेल विषय,txt,velocity,VID के सफल पीढ़ी,10006,निवासी सेवाएं,RS_VIN_GEN_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1177,VID पीढ़ी सफलता एसएमएस,VID पीढ़ी सफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

अपने यूआईएन के लिए आपका VID सफलतापूर्वक तैयार की गई है। आपका VID संख्या $ VID है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_GEN_SUCCESS_SMS,hin,TRUE,superadmin,now()
1178,VID निरसन सफलता ईमेल,VID निरसन सफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

आपका $ VID सफलतापूर्वक रद्द कर दिया गया।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_REV_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1179,VID निरसन सफलता ईमेल विषय,VID निरसन सफलता ईमेल विषय,txt,velocity,VID के सफल निरसन,10006,निवासी सेवाएं,RS_VIN_REV_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1180,VID निरसन सफलता एसएमएस,VID निरसन सफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

आपका $ VID सफलतापूर्वक रद्द कर दिया गया।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_REV_SUCCESS_SMS,hin,TRUE,superadmin,now()
1181,रीप्रिंट का अनुरोध सफलता ईमेल,रीप्रिंट का अनुरोध सफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

""यूआईएन का पुनर्मुद्रण के लिए"" आपका अनुरोध सफलतापूर्वक रखा गया है। आपका RID (अनुरोध संख्या) $ RID है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_RPR_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1182,रीप्रिंट का अनुरोध सफलता ईमेल विषय,रीप्रिंट का अनुरोध सफलता ईमेल विषय,txt,velocity,पुनर्मुद्रण का अनुरोध सफल,10006,निवासी सेवाएं,RS_UIN_RPR_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1183,रीप्रिंट का अनुरोध सफलता एसएमएस,रीप्रिंट का अनुरोध सफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

""यूआईएन का पुनर्मुद्रण के लिए"" आपका अनुरोध सफलतापूर्वक रखा गया है। आपका RID (अनुरोध संख्या) $ RID है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_RPR_SUCCESS_SMS,hin,TRUE,superadmin,now()
1184,प्रमाणीकरण इतिहास अनुरोध विफलता ईमेल,प्रमाणीकरण इतिहास अनुरोध विफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

आपका अपने प्रमाणीकरण इतिहास विवरण लाने के लिए अनुरोध नाकाम रही है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_AUTH_HIST_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1185,प्रमाणीकरण इतिहास अनुरोध विफलता ईमेल विषय,प्रमाणीकरण इतिहास अनुरोध विफलता ईमेल विषय,txt,velocity,प्रमाणीकरण इतिहास अनुरोध विफलता,10006,निवासी सेवाएं,RS_AUTH_HIST_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1186,प्रमाणीकरण इतिहास अनुरोध विफलता एसएमएस,प्रमाणीकरण इतिहास अनुरोध विफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

आपका प्रमाणीकरण इतिहास के लिए अनुरोध नाकाम रही है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_AUTH_HIST_FAILURE_SMS,hin,TRUE,superadmin,now()
1187,डाउनलोड ई-यूआईएन विफलता ईमेल,डाउनलोड ई-यूआईएन विफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

अपने ई-यूआईएन डाउनलोड करने के लिए आपका अनुरोध विफल हो गया है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_DOW_UIN_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1188,डाउनलोड ई-यूआईएन विफलता ईमेल विषय,डाउनलोड ई-यूआईएन विफलता ईमेल विषय,txt,velocity,डाउनलोड ई-यूआईएन विफलता,10006,निवासी सेवाएं,RS_DOW_UIN_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1189,डाउनलोड ई-यूआईएन विफलता एसएमएस,डाउनलोड ई-यूआईएन विफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

अपने ई-यूआईएन डाउनलोड करने के लिए आपका अनुरोध विफल हो गया है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_DOW_UIN_FAILURE_SMS,hin,TRUE,superadmin,now()
1190,के प्रमाणीकरण प्रकार ईमेल लॉकिंग में विफलता,के प्रमाणीकरण प्रकार ईमेल लॉकिंग में विफलता,txt,velocity,"हाय $ fullName_eng,

लॉकिंग प्राधि प्रकार (ओं) के लिए आपके द्वारा अनुरोध किया नाकाम रही है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_LOCK_AUTH_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1191,प्रमाणीकरण प्रकार ईमेल विषय की लॉकिंग में विफलता,प्रमाणीकरण प्रकार ईमेल विषय की लॉकिंग में विफलता,txt,velocity,प्राधि प्रकार (ओं) में विफल की लॉक करना,10006,निवासी सेवाएं,RS_LOCK_AUTH_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1192,प्रमाणीकरण प्रकार एसएमएस की लॉकिंग में विफलता,प्रमाणीकरण प्रकार एसएमएस की लॉकिंग में विफलता,txt,velocity,"हाय $ fullName_eng,

लॉकिंग प्राधि प्रकार (ओं) के लिए आपके द्वारा अनुरोध किया नाकाम रही है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_LOCK_AUTH_FAILURE_SMS,hin,TRUE,superadmin,now()
1193,रीप्रिंट का अनुरोध विफलता ईमेल,रीप्रिंट का अनुरोध विफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

""यूआईएन कार्ड का पुनर्मुद्रण के लिए"" आपका अनुरोध विफल हो गया है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_RPR_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1194,रीप्रिंट का अनुरोध विफलता ईमेल विषय,रीप्रिंट का अनुरोध विफलता ईमेल विषय,txt,velocity,रीप्रिंट का अनुरोध विफलता,10006,निवासी सेवाएं,RS_UIN_RPR_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1195,रीप्रिंट का अनुरोध विफलता एसएमएस,रीप्रिंट का अनुरोध विफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

""यूआईएन कार्ड का पुनर्मुद्रण के लिए"" आपका अनुरोध विफल हो गया है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_RPR_FAILURE_SMS,hin,TRUE,superadmin,now()
1196,के प्रमाणीकरण प्रकार ईमेल अनलॉक करने में विफलता,के प्रमाणीकरण प्रकार ईमेल अनलॉक करने में विफलता,txt,velocity,"हाय $ fullName_eng,

अनलॉकिंग प्राधि प्रकार (ओं) के लिए आपके द्वारा अनुरोध किया नाकाम रही है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UNLOCK_AUTH_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1197,प्रमाणीकरण प्रकार ईमेल विषय की अनलॉकिंग में विफलता,प्रमाणीकरण प्रकार ईमेल विषय की अनलॉकिंग में विफलता,txt,velocity,प्राधि प्रकार (ओं) में विफल के अनलॉक कर रहा है,10006,निवासी सेवाएं,RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1198,प्रमाणीकरण प्रकार एसएमएस की अनलॉकिंग में विफलता,प्रमाणीकरण प्रकार एसएमएस की अनलॉकिंग में विफलता,txt,velocity,"हाय $ fullName_eng,

अनलॉकिंग प्राधि प्रकार (ओं) के लिए आपके द्वारा अनुरोध किया नाकाम रही है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UNLOCK_AUTH_FAILURE_SMS,hin,TRUE,superadmin,now()
1199,VID पीढ़ी विफलता ईमेल,VID पीढ़ी विफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

अपने यूआईएन के लिए VID पीढ़ी विफल रहा है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_GEN_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1200,VID पीढ़ी विफलता ईमेल विषय,VID पीढ़ी विफलता ईमेल विषय,txt,velocity,VID पीढ़ी में विफलता,10006,निवासी सेवाएं,RS_VIN_GEN_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1201,VID पीढ़ी विफलता एसएमएस,VID पीढ़ी विफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

अपने यूआईएन के लिए VID पीढ़ी विफल रहा है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_GEN_FAILURE_SMS,hin,TRUE,superadmin,now()
1202,VID निरसन विफलता ईमेल,VID निरसन विफलता ईमेल,txt,velocity,"हाय $ fullName_eng,

आपका $ VID revokation नाकाम रही है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_REV_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1203,VID निरसन विफलता ईमेल विषय,VID निरसन विफलता ईमेल विषय,txt,velocity,VID Revokation विफलता,10006,निवासी सेवाएं,RS_VIN_REV_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1204,VID निरसन विफलता एसएमएस,VID निरसन विफलता एसएमएस,txt,velocity,"हाय $ fullName_eng,

आपका $ VID revokation नाकाम रही है। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_VIN_REV_FAILURE_SMS,hin,TRUE,superadmin,now()
1205,यूआईएन अपडेट अनुरोध सही तरीके से डाला ईमेल,यूआईएन अपडेट अनुरोध सही तरीके से डाला ईमेल,txt,velocity,"हाय $ fullName_eng,

के लिए ""यूआईएन अपडेट"" आपका अनुरोध सफलतापूर्वक रखा गया है। आपका RID (अनुरोध संख्या) $ ट्रैकिंग के लिए RID है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_UPDATE_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1206,यूआईएन अपडेट अनुरोध सही तरीके से डाला ईमेल विषय,यूआईएन अपडेट अनुरोध सही तरीके से डाला ईमेल विषय,txt,velocity,यूआईएन अपडेट अनुरोध सही तरीके से डाला,10006,निवासी सेवाएं,RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1207,यूआईएन अपडेट अनुरोध सही तरीके से डाला एसएमएस,यूआईएन अपडेट अनुरोध सही तरीके से डाला एसएमएस,txt,velocity,"हाय $ fullName_eng,

के लिए ""यूआईएन अपडेट"" आपका अनुरोध सफलतापूर्वक रखा गया है। आपका RID (अनुरोध संख्या) $ ट्रैकिंग के लिए RID है।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_UPDATE_SUCCESS_SMS,hin,TRUE,superadmin,now()
1208,यूआईएन अपडेट अनुरोध विफल ईमेल,यूआईएन अपडेट अनुरोध विफल ईमेल,txt,velocity,"हाय $ fullName_eng,

हम अपने ""यूआईएन अपडेट"" अनुरोध को संसाधित करने में असमर्थ रहे। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_UPDATE_FAILURE_EMAIL,hin,TRUE,superadmin,now()
1209,यूआईएन अद्यतन अनुरोध विफल ईमेल विषय,यूआईएन अद्यतन अनुरोध विफल ईमेल विषय,txt,velocity,यूआईएन अद्यतन अनुरोध विफल,10006,निवासी सेवाएं,RS_UIN_UPDATE_FAILURE_EMAIL_SUB,hin,TRUE,superadmin,now()
1210,यूआईएन अद्यतन अनुरोध विफल एसएमएस,यूआईएन अद्यतन अनुरोध विफल एसएमएस,txt,velocity,"हाय $ fullName_eng,

हम अपने ""यूआईएन अपडेट"" अनुरोध को संसाधित करने में असमर्थ रहे। बाद में पुन: प्रयास करें।

जी शुक्रिया!",10006,निवासी सेवाएं,RS_UIN_UPDATE_FAILURE_SMS,hin,TRUE,superadmin,now()
1211,पंजीकरण पैकेट मान्यता सफलता ईमेल,पंजीकरण पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID पंजीकरण के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_RPV_SUC_EMAIL,hin,TRUE,superadmin,now()
1212,पंजीकरण पैकेट मान्यता सफलता एसएमएस,पंजीकरण पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID पंजीकरण के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_RPV_SUC_SMS,hin,TRUE,superadmin,now()
1213,अद्यतन पैकेट मान्यता सफलता ईमेल,अद्यतन पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने विवरण को अद्यतन करने के लिए आपके अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_UPV_SUC_EMAIL,hin,TRUE,superadmin,now()
1214,अद्यतन पैकेट मान्यता सफलता एसएमएस,अद्यतन पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने विवरण को अद्यतन करने के लिए आपके अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_UPV_SUC_SMS,hin,TRUE,superadmin,now()
1215,खोया पैकेट मान्यता सफलता ईमेल,खोया पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन विवरण को खोजने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_LPV_SUC_EMAIL,hin,TRUE,superadmin,now()
1216,खोया पैकेट मान्यता सफलता एसएमएस,खोया पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन विवरण को खोजने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_LPV_SUC_SMS,hin,TRUE,superadmin,now()
1217,निवासी अद्यतन पैकेट मान्यता सफलता ईमेल,निवासी अद्यतन पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने विवरण को अद्यतन करने के लिए आपके अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_RUPV_SUC_EMAIL,hin,TRUE,superadmin,now()
1218,निवासी अद्यतन पैकेट मान्यता सफलता एसएमएस,निवासी अद्यतन पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने विवरण को अद्यतन करने के लिए आपके अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_RUPV_SUC_SMS,hin,TRUE,superadmin,now()
1219,फिर से प्रिंट पैकेट मान्यता सफलता ईमेल,फिर से प्रिंट पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन फिर से प्रिंट करने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_PPV_SUC_EMAIL,hin,TRUE,superadmin,now()
1220,पुन: मुद्रित पैकेट मान्यता सफलता एसएमएस,पुन: मुद्रित पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन फिर से प्रिंट करने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_PPV_SUC_SMS,hin,TRUE,superadmin,now()
1221,सक्रिय पैकेट मान्यता सफलता ईमेल,सक्रिय पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन सक्रिय करने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_APV_SUC_EMAIL,hin,TRUE,superadmin,now()
1222,सक्रिय पैकेट मान्यता सफलता एसएमएस,सक्रिय पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन सक्रिय करने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_APV_SUC_SMS,hin,TRUE,superadmin,now()
1223,डी-एक्टिवेट पैकेट मान्यता सफलता ईमेल,डी-एक्टिवेट पैकेट मान्यता सफलता ईमेल,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन de-सक्रिय करने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_DPV_SUC_EMAIL,hin,TRUE,superadmin,now()
1224,डी-एक्टिवेट पैकेट मान्यता सफलता एसएमएस,डी-एक्टिवेट पैकेट मान्यता सफलता एसएमएस,txt,velocity,"हाय $! Name_eng,

हम के खिलाफ RID अपने यूआईएन de-सक्रिय करने के लिए अपने अनुरोध प्राप्त हुआ है! $ RID।
यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10003,पंजीकरण प्रोसेसर,RPR_DPV_SUC_SMS,hin,TRUE,superadmin,now()
1225,पंजीकरण पैकेट मान्यता सफलता ईमेल उप,पंजीकरण पैकेट मान्यता सफलता ईमेल उप,txt,velocity,पंजीकरण पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_RPV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1226,अद्यतन पैकेट मान्यता सफलता ईमेल उप,अद्यतन पैकेट मान्यता सफलता ईमेल उप,txt,velocity,अद्यतन अनुरोध की पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_UPV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1227,खोया पैकेट मान्यता सफलता ईमेल उप,खोया पैकेट मान्यता सफलता ईमेल उप,txt,velocity,खोया अनुरोध की पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_LPV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1228,फिर से प्रिंट पैकेट मान्यता सफलता ईमेल उप,फिर से प्रिंट पैकेट मान्यता सफलता ईमेल उप,txt,velocity,फिर से प्रिंट अनुरोध की पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_PPV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1229,निवासी अद्यतन पैकेट मान्यता सफलता ईमेल उप,निवासी अद्यतन पैकेट मान्यता सफलता ईमेल उप,txt,velocity,अद्यतन अनुरोध की पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_RUPV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1230,सक्रिय पैकेट मान्यता सफलता ईमेल उप,सक्रिय पैकेट मान्यता सफलता ईमेल उप,txt,velocity,सक्रियण अनुरोध की पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_APV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1231,डी-एक्टिवेट पैकेट मान्यता सफलता ईमेल उप,डी-एक्टिवेट पैकेट मान्यता सफलता ईमेल उप,txt,velocity,निष्क्रियकरण अनुरोध की पुष्टि,10003,पंजीकरण प्रोसेसर,RPR_DPV_SUC_EMAIL_SUB,hin,TRUE,superadmin,now()
1232,क्रेडेंशियल जारी करना सफलता एसएमएस,क्रेडेंशियल जारी करना सफलता एसएमएस,txt,velocity,"हाय $! पूरा नाम,

हम $! PartnerName से $! CredentialName के लिए एक अनुरोध प्राप्त हुआ है। उसी के लिए अनुरोध आईडी $! RID है और अपने एन्क्रिप्शन कुंजी $! encryptionKey है।

यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10006,निवासी सेवाएं,RS_CRE_REQ_SUCCESS_SMS,hin,TRUE,superadmin,now()
1233,क्रेडेंशियल जारी करना सफलता EMAIL,क्रेडेंशियल जारी करना सफलता EMAIL,txt,velocity,"हाय $! पूरा नाम,

हम $! PartnerName से $! CredentialName के लिए एक अनुरोध प्राप्त हुआ है। उसी के लिए अनुरोध आईडी $! RID है और अपने एन्क्रिप्शन कुंजी $! encryptionKey है।

यह अनुरोध प्रसंस्करण के अधीन है।

जी शुक्रिया",10006,निवासी सेवाएं,RS_CRE_REQ_SUCCESS_EMAIL,hin,TRUE,superadmin,now()
1234,क्रेडेंशियल जारी करना सफलता ईमेल विषय,क्रेडेंशियल जारी करना सफलता ईमेल विषय,txt,velocity,क्रेडेंशियल जारी करना पुष्टिकरण,10006,निवासी सेवाएं,RS_CRE_REQ_SUCCESS_EMAIL_SUB,hin,TRUE,superadmin,now()
1235,क्रेडेंशियल जारी स्थिति चेक एसएमएस,क्रेडेंशियल जारी स्थिति चेक एसएमएस,txt,velocity,"हाय $! पूरा नाम,

अनुरोध आईडी $ के खिलाफ मुद्दा साख को अपने अनुरोध की स्थिति! RID $! स्थिति है।

जी शुक्रिया",10006,निवासी सेवाएं,RS_CRE_STATUS_SMS,hin,TRUE,superadmin,now()
